generation;avg-f1;avg-f2;avg-f3;sizepareto;time(ms);numberiterationfirstgenerationfixederror
863;2.18;4.74;12.05;13
864;2.13;4.98;12.04;11
865;2.2;5.35;11.97;11
866;2.23;5.28;11.93;12
867;2.18;5.14;12.07;11
868;2.09;4.81;12.02;11
869;2.22;4.75;12.02;13
870;2.12;5.46;11.99;11
871;2.13;5.09;12.08;12
872;2.18;4.77;12.01;12
873;2.33;5.2;11.86;12
874;2.16;5.19;11.95;11
875;2.23;4.77;11.96;11
876;2.24;5.08;12.07;13
877;2.26;5.05;11.99;12
878;2.2;5.71;12.03;12
879;2.24;5.44;11.91;14
880;2.21;5.32;11.89;13
881;2.12;4.93;11.94;12
882;2.21;4.92;11.97;11
883;2.25;5.03;12.0;12
884;2.16;5.13;12.0;13
885;2.13;5.09;11.9;12
886;2.22;5.24;11.94;11
887;2.15;5.39;11.92;14
888;2.26;5.28;11.98;12
889;2.17;4.9;12.02;13
890;2.24;4.8;12.02;12
891;2.12;5.15;12.08;11
892;2.14;5.18;11.9;12
893;2.16;4.92;12.02;11
894;2.13;5.17;12.16;12
895;2.18;4.86;12.0;11
896;2.18;4.93;12.05;11
897;2.11;4.9;11.96;11
898;2.18;4.93;11.88;11
899;2.15;4.91;12.0;11
900;2.09;5.01;12.1;13
901;2.28;5.15;12.0;11
902;2.13;5.11;11.94;11
903;2.16;4.87;11.98;11
904;2.03;5.02;12.02;10
905;2.11;4.96;11.97;13
906;2.1;5.5;11.9;12
907;2.18;4.83;12.06;13
908;2.21;4.89;11.96;12
909;2.13;5.62;11.97;13
910;2.19;5.07;11.97;11
911;2.08;5.25;11.96;12
912;2.32;4.8;11.87;11
913;2.06;4.92;11.96;13
914;2.11;4.92;11.89;11
915;2.09;4.71;12.06;11
916;2.06;5.04;12.01;12
917;2.15;4.89;12.04;13
918;2.16;5.01;11.95;12
919;2.09;5.01;11.98;12
920;2.17;5.03;12.01;11
921;2.09;4.8;12.06;12
922;2.12;4.94;11.99;11
923;2.22;5.04;11.98;11
924;2.14;4.8;12.01;13
925;2.06;4.88;11.99;11
926;2.08;4.84;11.97;12
927;2.18;4.4;11.98;10
928;2.14;5.17;12.04;13
929;2.08;5.12;11.91;12
930;2.29;4.92;12.11;11
931;2.12;4.86;11.94;13
932;2.07;5.13;12.08;12
933;2.18;4.99;11.91;13
934;2.13;5.0;12.09;11
935;2.23;5.21;12.03;12
936;2.14;4.91;11.99;12
937;2.07;4.84;11.96;12
938;2.2;5.18;11.93;13
939;2.0;5.09;11.95;11
940;2.18;5.28;11.92;12
941;2.11;5.23;11.96;13
942;2.11;5.01;11.98;11
943;2.21;5.06;12.12;13
944;2.11;5.27;12.02;12
945;2.18;5.21;12.02;12
946;2.18;5.38;11.95;14
947;2.18;4.92;11.96;11
948;2.07;5.06;11.97;12
949;2.03;5.1;12.03;11
950;2.22;5.41;12.0;13
951;2.16;5.0;12.09;14
952;2.08;5.19;11.94;13
953;2.12;4.77;11.94;11
954;2.17;4.96;11.98;11
955;2.22;5.0;11.93;12
956;2.2;4.75;12.02;11
957;2.22;5.25;11.96;13
958;2.22;5.38;11.95;13
959;2.08;5.13;12.0;13
960;2.08;4.88;12.01;12
961;2.19;4.9;11.91;12
962;2.3;5.09;11.99;12
963;2.27;5.08;11.92;14
964;2.17;5.2;11.92;14
965;2.29;5.06;11.99;12
966;2.15;4.82;11.94;14
967;2.09;4.98;12.0;13
968;2.1;4.68;12.03;12
969;2.25;4.91;12.01;12
970;2.23;4.74;11.97;12
971;2.12;5.0;11.97;10
972;2.15;4.61;12.02;13
973;2.29;5.32;11.99;12
974;2.12;5.18;11.94;11
975;2.28;5.07;12.04;11
976;2.28;5.36;12.06;13
977;2.3;4.83;12.03;13
978;2.16;4.81;11.95;10
979;2.38;4.87;12.01;12
980;2.28;5.14;12.04;12
981;2.1;5.23;12.01;12
982;2.14;5.07;12.01;13
983;2.14;5.0;12.04;13
984;2.11;4.93;11.95;12
985;2.3;5.0;11.9;12
986;2.22;5.06;11.91;12
987;2.16;5.06;11.96;12
988;2.27;5.57;11.99;14
989;2.07;5.4;11.9;11
990;2.13;4.89;12.08;13
991;2.06;4.96;12.06;13
992;2.21;5.42;12.05;13
993;2.12;4.74;12.0;13
994;2.3;5.26;11.87;13
995;2.09;5.0;12.07;11
996;2.34;5.66;11.99;12
997;2.33;5.15;12.06;12
998;2.24;4.67;11.93;11
999;2.24;4.88;11.99;11
1000;2.14;4.99;11.92;13
1
